customer_id,signup_date,city,acquisition_channel
CUST02368,2023-06-05,Kolkata,Website
CUST02369,2024-06-28,Bengaluru,Marketplace
CUST02370,2025-07-20,Ahmedabad,Mobile App
CUST02371,2023-08-14,Mumbai,Retail Store
CUST02372,2024-01-29,Jaipur,Retail Store
CUST02373,2023-06-29,Bengaluru,Website
CUST02374,2024-09-14,Kochi,Website
CUST02375,2024-02-25,Kolkata,Website
CUST02376,2023-01-29,Delhi,Mobile App
CUST02377,2024-08-19,Ahmedabad,Mobile App
CUST02378,2023-07-11,Pune,Mobile App
CUST02379,2024-07-29,Pune,Website
CUST02380,2024-01-13,Chennai,Retail Store
CUST02381,2024-11-16,Chennai,Retail Store
CUST02382,2023-07-20,Ahmedabad,Marketplace
CUST02383,2025-01-01,Jaipur,Marketplace
CUST02384,2025-02-25,Jaipur,Mobile App
CUST02385,2023-03-02,Jaipur,Website
CUST02386,2023-04-09,Kochi,Mobile App
CUST02387,2025-04-27,Kochi,Mobile App
CUST02388,2023-07-01,Jaipur,Website
CUST02389,2023-11-13,Chennai,Mobile App
CUST02390,2024-03-20,Delhi,Retail Store
CUST02391,2023-09-13,Ahmedabad,Website
CUST02392,2025-04-18,Kolkata,Website
CUST02393,2024-05-27,Hyderabad,Website
CUST02394,2024-09-13,Jaipur,Retail Store
CUST02395,2024-08-03,Pune,Website
CUST02396,2024-08-17,Ahmedabad,Mobile App
CUST02397,2024-07-24,Ahmedabad,Marketplace
CUST02398,2023-12-05,Ahmedabad,Website
CUST02399,2025-04-01,Kolkata,Retail Store
CUST02400,2024-08-23,Kochi,Website
CUST02401,2025-03-01,Mumbai,Mobile App
CUST02402,2024-11-17,Delhi,Website
CUST02403,2023-10-17,Jaipur,Mobile App
CUST02404,2024-08-20,Delhi,Website
CUST02405,2023-03-24,Kolkata,Retail Store
CUST02406,2023-05-11,Delhi,Website
CUST02407,2023-04-25,Kolkata,Mobile App
CUST02408,2023-10-24,Jaipur,Retail Store
CUST02409,2023-06-27,Kochi,Retail Store
CUST02410,2024-11-05,Hyderabad,Website
CUST02411,2024-05-11,Jaipur,Retail Store
CUST02412,2024-02-11,Kolkata,Website
CUST02413,2023-05-15,Bengaluru,Website
CUST02414,2024-01-08,Hyderabad,Website
CUST02415,2023-06-30,Ahmedabad,Mobile App
CUST02416,2024-09-09,Hyderabad,Mobile App
CUST02417,2024-11-05,Ahmedabad,Website
CUST02418,2024-09-19,Mumbai,Website
CUST02419,2025-08-29,Jaipur,Website
CUST02420,2024-06-23,Bengaluru,Website
CUST02421,2024-04-20,Pune,Mobile App
CUST02422,2023-05-17,Mumbai,Website
CUST02423,2023-11-02,Pune,Website
CUST02424,2024-03-14,Delhi,Website
CUST02425,2023-02-22,Hyderabad,Retail Store
CUST02426,2023-12-15,Ahmedabad,Marketplace
CUST02427,2023-01-10,Ahmedabad,Mobile App
CUST02428,2023-05-13,Mumbai,Website
CUST02429,2025-03-03,Pune,Website
CUST02430,2025-07-25,Kolkata,Website
CUST02431,2024-05-06,Ahmedabad,Website
CUST02432,2024-04-26,Hyderabad,Retail Store
CUST02433,2024-10-27,Mumbai,Website
CUST02434,2024-02-08,Delhi,Website
CUST02435,2025-03-27,Ahmedabad,Website
CUST02436,2024-04-20,Mumbai,Website
CUST02437,2023-03-22,Bengaluru,Mobile App
CUST02438,2023-01-30,Delhi,Mobile App
CUST02439,2025-01-09,Hyderabad,Marketplace
CUST02440,2023-10-11,Pune,Mobile App
CUST02441,2023-09-25,Mumbai,Mobile App
CUST02442,2024-06-06,Jaipur,Mobile App
CUST02443,2023-06-13,Hyderabad,Mobile App
CUST02444,2024-03-20,Hyderabad,Website
CUST02445,2024-12-22,Mumbai,Retail Store
CUST02446,2025-01-14,Delhi,Marketplace
CUST02447,2024-06-18,Delhi,Mobile App
CUST02448,2023-04-21,Chennai,Website
CUST02449,2023-04-22,Hyderabad,Mobile App
CUST02450,2025-01-23,Kolkata,Retail Store
CUST02451,2025-03-11,Mumbai,Marketplace
CUST02452,2023-12-23,Kochi,Retail Store
CUST02453,2025-03-10,Ahmedabad,Mobile App
CUST02454,2023-02-10,Pune,Website
CUST02455,2024-11-29,Bengaluru,Website
CUST02456,2024-06-15,Ahmedabad,Website
CUST02457,2025-08-20,Kochi,Website
CUST02458,2023-04-10,Mumbai,Website
CUST02459,2025-03-17,Pune,Mobile App
CUST02460,2024-12-31,Bengaluru,Website
CUST02461,2023-10-17,Delhi,Website
CUST02462,2025-08-29,Jaipur,Retail Store
CUST02463,2024-03-13,Chennai,Retail Store
CUST02464,2023-12-05,Ahmedabad,Mobile App
CUST02465,2025-03-04,Mumbai,Mobile App
CUST02466,2024-03-02,Chennai,Mobile App
CUST02467,2025-08-24,Hyderabad,Retail Store
CUST02468,2025-01-23,Ahmedabad,Mobile App
CUST02469,2023-08-19,Jaipur,Website
CUST02470,2025-02-27,Ahmedabad,Website
CUST02471,2024-07-25,Pune,Mobile App
CUST02472,2023-12-07,Chennai,Mobile App
CUST02473,2024-11-21,Hyderabad,Retail Store
CUST02474,2024-09-07,Kochi,Marketplace
CUST02475,2023-06-11,Jaipur,Website
CUST02476,2023-05-16,Jaipur,Website
CUST02477,2023-07-20,Hyderabad,Retail Store
CUST02478,2023-07-21,Jaipur,Website
CUST02479,2023-02-27,Mumbai,Retail Store
CUST02480,2023-12-07,Jaipur,Website
CUST02481,2023-10-01,Pune,Retail Store
CUST02482,2024-06-07,Kochi,Retail Store
CUST02483,2023-11-11,Kochi,Website
CUST02484,2024-11-15,Bengaluru,Mobile App
CUST02485,2023-10-09,Jaipur,Retail Store
CUST02486,2023-09-17,Delhi,Mobile App
CUST02487,2025-04-13,Ahmedabad,Retail Store
CUST02488,2025-08-15,Pune,Mobile App
CUST02489,2024-10-22,Chennai,Website
CUST02490,2023-04-03,Chennai,Website
CUST02491,2025-07-24,Jaipur,Mobile App
CUST02492,2025-02-02,Mumbai,Retail Store
CUST02493,2025-06-12,Pune,Website
CUST02494,2025-08-22,Mumbai,Website
CUST02495,2025-04-22,Ahmedabad,Website
CUST02496,2023-05-04,Mumbai,Mobile App
CUST02497,2025-04-21,Kolkata,Mobile App
CUST02498,2023-08-31,Jaipur,Mobile App
CUST02499,2024-11-22,Kochi,Website
CUST02500,2025-03-16,Chennai,Website
CUST02501,2025-01-10,Bengaluru,Website
CUST02502,2024-10-19,Delhi,Mobile App
CUST02503,2024-04-20,Bengaluru,Mobile App
CUST02504,2024-07-15,Mumbai,Website
CUST02505,2023-09-19,Kolkata,Retail Store
CUST02506,2024-02-07,Mumbai,Retail Store
CUST02507,2024-03-15,Hyderabad,Mobile App
CUST02508,2024-09-07,Bengaluru,Retail Store
CUST02509,2025-05-05,Bengaluru,Marketplace
CUST02510,2023-04-01,Jaipur,Website
CUST02511,2024-05-16,Delhi,Mobile App
CUST02512,2023-09-28,Delhi,Website
CUST02513,2025-06-29,Delhi,Mobile App
CUST02514,2023-12-25,Pune,Mobile App
CUST02515,2025-07-12,Jaipur,Website
CUST02516,2023-11-15,Bengaluru,Retail Store
CUST02517,2023-01-03,Kochi,Website
CUST02518,2025-01-22,Ahmedabad,Mobile App
CUST02519,2024-12-13,Kolkata,Retail Store
CUST02520,2024-12-11,Pune,Retail Store
CUST02521,2024-03-21,Jaipur,Website
CUST02522,2024-10-07,Chennai,Mobile App
CUST02523,2023-12-15,Jaipur,Marketplace
CUST02524,2023-03-03,Ahmedabad,Marketplace
CUST02525,2024-06-03,Chennai,Mobile App
CUST02526,2023-07-31,Chennai,Retail Store
CUST02527,2024-02-22,Kolkata,Retail Store
CUST02528,2023-07-25,Kolkata,Retail Store
CUST02529,2023-09-19,Chennai,Mobile App
CUST02530,2025-03-16,Kochi,Mobile App
CUST02531,2023-11-25,Kolkata,Retail Store
CUST02532,2024-07-15,Hyderabad,Website
CUST02533,2024-07-04,Ahmedabad,Mobile App
CUST02534,2024-04-16,Kolkata,Website
CUST02535,2023-12-01,Mumbai,Marketplace
CUST02536,2024-10-25,Kochi,Website
CUST02537,2023-02-17,Pune,Marketplace
CUST02538,2023-04-07,Hyderabad,Website
CUST02539,2025-01-31,Delhi,Website
CUST02540,2024-03-22,Chennai,Website
CUST02541,2023-05-01,Hyderabad,Marketplace
CUST02542,2025-04-13,Jaipur,Mobile App
CUST02543,2024-03-04,Kochi,Website
CUST02544,2023-01-01,Mumbai,Mobile App
CUST02545,2025-07-20,Pune,Website
CUST02546,2023-07-16,Chennai,Retail Store
CUST02547,2024-10-31,Delhi,Website
CUST02548,2023-05-09,Hyderabad,Website
CUST02549,2024-09-23,Kolkata,Mobile App
CUST02550,2023-06-04,Delhi,Mobile App
CUST02551,2025-06-25,Chennai,Retail Store
CUST02552,2023-09-24,Pune,Mobile App
CUST02553,2024-09-28,Kochi,Retail Store
CUST02554,2023-09-01,Bengaluru,Mobile App
CUST02555,2023-12-28,Hyderabad,Website
CUST02556,2025-05-28,Kochi,Website
CUST02557,2023-06-10,Mumbai,Marketplace
CUST02558,2024-01-21,Chennai,Website
CUST02559,2023-10-24,Kolkata,Website
CUST02560,2024-11-10,Bengaluru,Retail Store
CUST02561,2023-08-16,Delhi,Mobile App
CUST02562,2024-09-29,Kochi,Marketplace
CUST02563,2024-11-14,Kolkata,Website
CUST02564,2023-01-02,Jaipur,Website
CUST02565,2024-04-08,Jaipur,Mobile App
CUST02566,2023-05-09,Chennai,Mobile App
CUST02567,2023-08-08,Delhi,Website
CUST02568,2024-10-22,Kolkata,Marketplace
CUST02569,2023-01-10,Kochi,Mobile App
CUST02570,2024-11-07,Bengaluru,Website
CUST02571,2025-03-05,Hyderabad,Retail Store
CUST02572,2025-08-18,Pune,Website
CUST02573,2024-02-15,Bengaluru,Mobile App
CUST02574,2023-05-09,Mumbai,Mobile App
CUST02575,2023-03-10,Hyderabad,Website
CUST02576,2024-01-08,Jaipur,Mobile App
CUST02577,2024-12-11,Pune,Retail Store
CUST02578,2023-04-10,Ahmedabad,Mobile App
CUST02579,2023-11-01,Ahmedabad,Website
CUST02580,2025-05-06,Kochi,Website
CUST02581,2023-05-14,Kochi,Marketplace
CUST02582,2025-01-21,Jaipur,Website
CUST02583,2025-01-02,Bengaluru,Website
CUST02584,2023-05-10,Kolkata,Website
CUST02585,2025-08-23,Kochi,Website
CUST02586,2023-05-19,Kolkata,Mobile App
CUST02587,2024-05-30,Chennai,Website
CUST02588,2023-01-09,Chennai,Mobile App
CUST02589,2024-09-23,Mumbai,Retail Store
CUST02590,2024-03-03,Pune,Marketplace
CUST02591,2024-12-03,Kochi,Retail Store
CUST02592,2024-09-02,Ahmedabad,Mobile App
CUST02593,2023-05-28,Ahmedabad,Website
CUST02594,2024-02-05,Delhi,Website
CUST02595,2024-10-29,Chennai,Website
CUST02596,2025-04-15,Bengaluru,Website
CUST02597,2023-03-26,Mumbai,Website
CUST02598,2023-04-08,Kochi,Marketplace
CUST02599,2025-01-01,Hyderabad,Website
CUST02600,2024-07-27,Bengaluru,Website
