order_id,customer_id,order_date,product_name,category,quantity,unit_price_inr,discount_pct,channel,subscription_type,city
ORD100145,CUST00027,2023-04-19,Manual Burr Grinder,Equipment,1,2499,10.0,Website,One-time,Bengaluru
ORD100137,CUST00027,2023-05-15,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,15.0,Mobile App,Monthly,bengaluru
ORD100137,CUST00027,2023-05-15,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,Monthly,bengaluru
ORD100137,CUST00027,2023-05-15,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Monthly,bengaluru
ORD100137,CUST00027,2023-05-15,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,Monthly,bengaluru
ORD100130,CUST00027,2023-06-14,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,One-time,Bengaluru
ORD100130,CUST00027,2023-06-14,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,0.0,Mobile App,One-time,Bengaluru
ORD100138,CUST00027,2023-08-02,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,15.0,Mobile App,One-time,Bangalore
ORD100141,CUST00027,2023-08-09,French Press - 600ml,Equipment,1,1199,0.0,Marketplace,Quarterly,bengaluru
ORD100136,CUST00027,2023-10-02,Manual Burr Grinder,Equipment,1,2499,15.0,Marketplace,One-time,Bangalore
ORD100136,CUST00027,2023-10-02,Pour-Over Dripper,Equipment,1,899,15.0,Marketplace,One-time,Bangalore
ORD100136,CUST00027,2023-10-02,Manual Burr Grinder,Equipment,3,2499,0.0,Marketplace,One-time,Bangalore
ORD100136,CUST00027,2023-10-02,Manual Burr Grinder,Equipment,3,2499,0.0,Marketplace,One-time,Bangalore
ORD100139,CUST00027,2023-10-22,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,One-time,Bangalore
ORD100139,CUST00027,2023-10-22,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,Bangalore
ORD100128,CUST00027,2023-10-26,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Marketplace,Quarterly,Bengaluru
ORD100132,CUST00027,2023-12-26,French Press - 600ml,Equipment,2,1199,15.0,Retail Store,Bi-Weekly,bengaluru
ORD100144,CUST00027,2023-12-28,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Marketplace,Quarterly,Bangalore
ORD100129,CUST00027,2024-01-15,Pour-Over Dripper,Equipment,3,899,0.0,Mobile App,One-time,bengaluru
ORD100129,CUST00027,2024-01-15,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,,Mobile App,One-time,bengaluru
ORD100129,CUST00027,2024-01-15,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,bengaluru
ORD100135,CUST00027,2024-01-16,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,,Monthly,Bengaluru
ORD100131,CUST00027,2024-04-14,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,Monthly,Bengaluru
ORD100131,CUST00027,2024-04-14,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Marketplace,Monthly,Bengaluru
ORD100131,CUST00027,2024-04-14,Coorg Robusta Blend - 500g,Coffee Beans,1,599,25.0,Marketplace,Monthly,Bengaluru
ORD100142,CUST00027,2024-05-27,Discovery Subscription Box (3 origins),Subscription Box,2,1299,,Mobile App,Monthly,Bengaluru
ORD100134,CUST00027,2024-08-19,French Press - 600ml,Equipment,2,1199,0.0,Mobile App,Bi-Weekly,Bengaluru
ORD100140,CUST00027,2025-03-31,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,Monthly,Bengaluru
ORD100143,CUST00027,2025-06-14,Pour-Over Dripper,Equipment,1,899,0.0,Retail Store,One-time,Bengaluru
ORD100133,CUST00027,2025-08-21,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Mobile App,One-time,bengaluru
ORD100146,CUST00028,2025-07-06,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Website,One-time,ahmedabad
ORD100147,CUST00029,2025-06-03,French Press - 600ml,Equipment,1,1199,0.0,Retail Store,Quarterly,chennai
ORD100148,CUST00030,2024-09-17,Manual Burr Grinder,Equipment,2,2499,0.0,Marketplace,Monthly,chennai
ORD100148,CUST00030,2024-09-17,Manual Burr Grinder,Equipment,2,2499,0.0,Marketplace,Monthly,chennai
ORD100149,CUST00030,2025-01-17,Cold Brew Concentrate - 500ml,Ready to Drink,3,349,0.0,Marketplace,Quarterly,chennai
ORD100149,CUST00030,2025-01-17,French Press - 600ml,Equipment,1,1199,0.0,Marketplace,Quarterly,chennai
ORD100149,CUST00030,2025-01-17,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Marketplace,Quarterly,chennai
ORD100149,CUST00030,2025-01-17,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,Quarterly,chennai
ORD100150,CUST00031,2025-02-28,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,Hyderabad
ORD100150,CUST00031,2025-02-28,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,0.0,Website,One-time,Hyderabad
ORD100154,CUST00032,2025-01-31,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,bengaluru
ORD100153,CUST00032,2025-02-06,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Monthly,bengaluru
ORD100153,CUST00032,2025-02-06,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Website,Monthly,bengaluru
ORD100153,CUST00032,2025-02-06,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,bengaluru
ORD100159,CUST00032,2025-03-21,Pour-Over Dripper,Equipment,1,899,0.0,Website,Monthly,Bangalore
ORD100156,CUST00032,2025-04-14,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Website,Monthly,Bangalore
ORD100158,CUST00032,2025-05-10,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,Bangalore
ORD100158,CUST00032,2025-05-10,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,Bangalore
ORD100158,CUST00032,2025-05-10,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,Monthly,Bangalore
ORD100160,CUST00032,2025-05-18,Attikan Estate AA - 250g,Coffee Beans,3,449,10.0,Website,Monthly,bengaluru
ORD100151,CUST00032,2025-06-12,Kaapi Culture Mug,Merchandise,1,349,0.0,Retail Store,Quarterly,Bangalore
ORD100157,CUST00032,2025-07-13,Pour-Over Dripper,Equipment,1,899,20.0,Website,One-time,Bengaluru
ORD100157,CUST00032,2025-07-13,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Bengaluru
ORD100157,CUST00032,2025-07-13,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Website,One-time,Bengaluru
ORD100157,CUST00032,2025-07-13,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Website,One-time,Bengaluru
ORD100152,CUST00032,2025-08-18,Manual Burr Grinder,Equipment,1,2499,,Retail Store,Bi-Weekly,Bengaluru
ORD100152,CUST00032,2025-08-18,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Retail Store,Bi-Weekly,Bengaluru
ORD100155,CUST00032,2025-08-22,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Retail Store,One-time,bengaluru
ORD100161,CUST00033,2025-02-18,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Quarterly,Pune
ORD100164,CUST00034,2025-08-23,Manual Burr Grinder,Equipment,1,2499,0.0,Marketplace,Monthly,New Delhi
ORD100162,CUST00034,2025-08-26,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Mobile App,Bi-Weekly,Delhi
ORD100162,CUST00034,2025-08-26,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,Bi-Weekly,Delhi
ORD100162,CUST00034,2025-08-26,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Bi-Weekly,Delhi
ORD100162,CUST00034,2025-08-26,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,Bi-Weekly,Delhi
ORD100163,CUST00034,2025-08-31,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,Delhi
ORD100178,CUST00035,2024-01-03,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,Monthly,Kolkata
ORD100176,CUST00035,2024-01-22,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,kolkata
ORD100176,CUST00035,2024-01-22,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,kolkata
ORD100168,CUST00035,2024-02-17,Manual Burr Grinder,Equipment,1,2499,10.0,Mobile App,One-time,kolkata
ORD100166,CUST00035,2024-04-24,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,Kolkata
ORD100185,CUST00035,2024-05-12,French Press - 600ml,Equipment,1,1199,,Marketplace,Quarterly,kolkata
ORD100167,CUST00035,2024-05-27,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Bi-Weekly,Calcutta
ORD100181,CUST00035,2024-06-28,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,Monthly,kolkata
ORD100177,CUST00035,2024-09-10,French Press - 600ml,Equipment,1,1199,0.0,Marketplace,Bi-Weekly,Calcutta
ORD100186,CUST00035,2024-09-17,Pour-Over Dripper,Equipment,2,899,20.0,Mobile App,Monthly,Calcutta
ORD100173,CUST00035,2024-09-22,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,Kolkata
ORD100173,CUST00035,2024-09-22,Reusable Cold Brew Bottle,Merchandise,3,599,,Website,One-time,Kolkata
ORD100187,CUST00035,2024-10-09,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Mobile App,Monthly,Kolkata
ORD100179,CUST00035,2024-10-17,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,Kolkata
ORD100184,CUST00035,2024-11-08,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,,Bi-Weekly,Calcutta
ORD100184,CUST00035,2024-11-08,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Website,Bi-Weekly,Calcutta
ORD100184,CUST00035,2024-11-08,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Bi-Weekly,Calcutta
ORD100171,CUST00035,2024-11-14,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,Calcutta
ORD100171,CUST00035,2024-11-14,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Mobile App,Monthly,Calcutta
ORD100171,CUST00035,2024-11-14,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,Monthly,Calcutta
ORD100174,CUST00035,2024-11-25,Pour-Over Dripper,Equipment,1,899,15.0,Website,One-time,Kolkata
ORD100170,CUST00035,2025-02-10,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,Bi-Weekly,kolkata
ORD100180,CUST00035,2025-03-20,Explorer Subscription Box (5 origins),Subscription Box,1,1899,20.0,Mobile App,Bi-Weekly,Kolkata
ORD100180,CUST00035,2025-03-20,Discovery Subscription Box (3 origins),Subscription Box,1,1299,25.0,Mobile App,Bi-Weekly,Kolkata
ORD100180,CUST00035,2025-03-20,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,,Bi-Weekly,Kolkata
ORD100180,CUST00035,2025-03-20,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,,Bi-Weekly,Kolkata
ORD100182,CUST00035,2025-04-02,Pour-Over Dripper,Equipment,1,899,0.0,Website,Bi-Weekly,Calcutta
ORD100182,CUST00035,2025-04-02,Pour-Over Dripper,Equipment,1,899,0.0,Website,Bi-Weekly,Calcutta
ORD100183,CUST00035,2025-04-20,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,10.0,Marketplace,One-time,kolkata
ORD100169,CUST00035,2025-06-02,Manual Burr Grinder,Equipment,2,2499,0.0,Mobile App,One-time,Calcutta
ORD100175,CUST00035,2025-06-06,Attikan Estate AA - 250g,Coffee Beans,2,449,,Website,One-time,Calcutta
ORD100165,CUST00035,2025-06-11,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Calcutta
ORD100172,CUST00035,2025-07-02,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Monthly,Calcutta
ORD100189,CUST00036,2024-08-20,French Press - 600ml,Equipment,1,1199,20.0,Retail Store,Quarterly,jaipur
ORD100189,CUST00036,2024-08-20,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Quarterly,jaipur
ORD100188,CUST00036,2024-09-08,Kaapi Culture Mug,Merchandise,1,349,25.0,Website,One-time,Jaipur
ORD100188,CUST00036,2024-09-08,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,Jaipur
ORD100188,CUST00036,2024-09-08,Pour-Over Dripper,Equipment,1,899,0.0,Website,One-time,Jaipur
ORD100190,CUST00036,2024-12-14,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,Jaipur
ORD100210,CUST00037,2025-04-21,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,Bi-Weekly,Chennai
ORD100210,CUST00037,2025-04-21,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Marketplace,Bi-Weekly,Chennai
ORD100200,CUST00037,2025-04-24,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Website,Monthly,chennai
ORD100199,CUST00037,2025-05-05,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,chennai
ORD100208,CUST00037,2025-05-09,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,chennai
ORD100208,CUST00037,2025-05-09,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,20.0,Website,Monthly,chennai
ORD100208,CUST00037,2025-05-09,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,,Monthly,chennai
ORD100196,CUST00037,2025-05-10,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,,Monthly,Chennai
ORD100196,CUST00037,2025-05-10,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,Monthly,Chennai
ORD100193,CUST00037,2025-05-21,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,Monthly,chennai
ORD100206,CUST00037,2025-05-26,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,Bi-Weekly,Chennai
ORD100191,CUST00037,2025-05-31,Pour-Over Dripper,Equipment,1,899,,Website,Monthly,chennai
ORD100191,CUST00037,2025-05-31,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Monthly,chennai
ORD100205,CUST00037,2025-05-31,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Bi-Weekly,Chennai
ORD100209,CUST00037,2025-06-15,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,10.0,Website,One-time,chennai
ORD100197,CUST00037,2025-06-17,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Marketplace,One-time,Chennai
ORD100197,CUST00037,2025-06-17,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Marketplace,One-time,Chennai
ORD100203,CUST00037,2025-06-26,Kaapi Culture Mug,Merchandise,3,349,10.0,Website,Quarterly,Chennai
ORD100207,CUST00037,2025-06-28,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Retail Store,Monthly,chennai
ORD100201,CUST00037,2025-07-15,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,Chennai
ORD100195,CUST00037,2025-07-16,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,One-time,chennai
ORD100195,CUST00037,2025-07-16,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Mobile App,One-time,chennai
ORD100202,CUST00037,2025-07-18,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Mobile App,Monthly,chennai
ORD100192,CUST00037,2025-07-27,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,One-time,chennai
ORD100204,CUST00037,2025-07-27,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,chennai
ORD100204,CUST00037,2025-07-27,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Website,One-time,chennai
ORD100194,CUST00037,2025-08-30,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Quarterly,chennai
ORD100194,CUST00037,2025-08-30,French Press - 600ml,Equipment,1,1199,0.0,Website,Quarterly,chennai
ORD100194,CUST00037,2025-08-30,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Quarterly,chennai
ORD100198,CUST00037,2025-08-31,Manual Burr Grinder,Equipment,1,2499,10.0,Website,One-time,Chennai
ORD100198,CUST00037,2025-08-31,Kaapi Culture Mug,Merchandise,1,349,15.0,Website,One-time,Chennai
ORD100213,CUST00038,2024-12-07,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,One-time,mumbai
ORD100212,CUST00038,2025-03-09,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,MUMBAI
ORD100212,CUST00038,2025-03-09,Pour-Over Dripper,Equipment,1,899,25.0,Website,One-time,MUMBAI
ORD100211,CUST00038,2025-07-17,French Press - 600ml,Equipment,2,1199,,Website,One-time,MUMBAI
ORD100214,CUST00039,2025-08-12,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Bi-Weekly,MUMBAI
ORD100215,CUST00040,2025-03-07,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Mobile App,Monthly,kolkata
ORD100216,CUST00041,2025-02-12,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,Quarterly,New Delhi
ORD100216,CUST00041,2025-02-12,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,Quarterly,New Delhi
ORD100216,CUST00041,2025-02-12,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Quarterly,New Delhi
ORD100221,CUST00042,2023-02-18,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,Monthly,Kochi
ORD100220,CUST00042,2024-05-11,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,kochi
ORD100218,CUST00042,2024-06-01,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,Monthly,Kochi
ORD100218,CUST00042,2024-06-01,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Website,Monthly,Kochi
ORD100219,CUST00042,2024-08-28,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Bi-Weekly,kochi
ORD100219,CUST00042,2024-08-28,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Bi-Weekly,kochi
ORD100219,CUST00042,2024-08-28,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Bi-Weekly,kochi
ORD100217,CUST00042,2025-04-04,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,10.0,Website,One-time,kochi
ORD100226,CUST00043,2023-08-28,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,,Website,Monthly,
ORD100226,CUST00043,2023-08-28,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,chennai
ORD100226,CUST00043,2023-08-28,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,chennai
ORD100226,CUST00043,2023-08-28,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,20.0,Website,Monthly,chennai
ORD100227,CUST00043,2023-09-19,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,One-time,chennai
ORD100222,CUST00043,2024-02-22,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Quarterly,Chennai
ORD100223,CUST00043,2024-07-05,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Bi-Weekly,Chennai
ORD100223,CUST00043,2024-07-05,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,Bi-Weekly,Chennai
ORD100225,CUST00043,2025-03-14,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,Chennai
ORD100225,CUST00043,2025-03-14,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Website,One-time,Chennai
ORD100224,CUST00043,2025-05-09,Pour-Over Dripper,Equipment,1,899,0.0,Website,Quarterly,chennai
ORD100231,CUST00044,2023-10-13,Explorer Subscription Box (5 origins),Subscription Box,1,1899,15.0,Retail Store,Monthly,Ahmedabad
ORD100231,CUST00044,2023-10-13,Manual Burr Grinder,Equipment,1,2499,25.0,Retail Store,Monthly,Ahmedabad
ORD100231,CUST00044,2023-10-13,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Retail Store,Monthly,Ahmedabad
ORD100231,CUST00044,2023-10-13,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,Monthly,Ahmedabad
ORD100233,CUST00044,2024-03-07,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,ahmedabad
ORD100233,CUST00044,2024-03-07,Pour-Over Dripper,Equipment,3,899,25.0,Website,Monthly,ahmedabad
ORD100233,CUST00044,2024-03-07,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,ahmedabad
ORD100236,CUST00044,2024-03-31,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,Ahmedabad
ORD100236,CUST00044,2024-03-31,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,Ahmedabad
ORD100229,CUST00044,2024-06-15,Discovery Subscription Box (3 origins),Subscription Box,1,1299,20.0,Website,One-time,ahmedabad
ORD100228,CUST00044,2024-06-19,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,Ahmedabad
ORD100228,CUST00044,2024-06-19,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Mobile App,One-time,Ahmedabad
ORD100228,CUST00044,2024-06-19,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,One-time,Ahmedabad
ORD100234,CUST00044,2024-08-19,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Bi-Weekly,ahmedabad
ORD100230,CUST00044,2024-10-11,Pour-Over Dripper,Equipment,2,899,0.0,Website,Monthly,ahmedabad
ORD100230,CUST00044,2024-10-11,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,ahmedabad
ORD100230,CUST00044,2024-10-11,French Press - 600ml,Equipment,2,1199,0.0,Website,Monthly,ahmedabad
ORD100230,CUST00044,2024-10-11,Pour-Over Dripper,Equipment,1,899,0.0,Website,Monthly,ahmedabad
ORD100238,CUST00044,2024-10-22,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Marketplace,Quarterly,ahmedabad
ORD100235,CUST00044,2024-11-19,Manual Burr Grinder,Equipment,-1,2499,0.0,Website,One-time,ahmedabad
ORD100232,CUST00044,2024-12-16,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,Ahmedabad
ORD100240,CUST00044,2025-01-13,Attikan Estate AA - 250g,Coffee Beans,1,449,,Mobile App,Monthly,ahmedabad
ORD100239,CUST00044,2025-01-18,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Quarterly,ahmedabad
ORD100237,CUST00044,2025-07-11,Discovery Subscription Box (3 origins),Subscription Box,1,1299,,Retail Store,One-time,Ahmedabad
ORD100237,CUST00044,2025-07-11,Manual Burr Grinder,Equipment,1,2499,0.0,,One-time,Ahmedabad
ORD100237,CUST00044,2025-07-11,Kaapi Culture Mug,Merchandise,1,349,0.0,Retail Store,One-time,Ahmedabad
ORD100237,CUST00044,2025-07-11,French Press - 600ml,Equipment,1,1199,10.0,Retail Store,One-time,Ahmedabad
ORD100259,CUST00045,2023-04-14,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Website,One-time,Ahmedabad
ORD100259,CUST00045,2023-04-14,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,,Website,One-time,Ahmedabad
ORD100242,CUST00045,2023-08-12,Discovery Subscription Box (3 origins),Subscription Box,2,1299,25.0,Website,Quarterly,Ahmedabad
ORD100248,CUST00045,2024-03-09,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Website,Monthly,ahmedabad
